12006000.bmp,17850,16758,16691,16693,16700,16700,16700,16700,16700,16700,16700,16700,16700,16700,16700,16700,16700,16700,16700,16700,16700,16700,16700,16700,16700,16700,16700,16700,16695,16688,16686,16694,16696,11238,11238,11231,13955,16685,16693,16679,16695,16686,16683,16693,16700,16700,16700,16700,16700,16700,16700,16700,17850,17850,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,790,767,776,12850,12875,12859,12863,12862,12861,12873,12876,12876,12876,12876,12876,12876,12876,12876,12865,12843,12869,12870,12865,12834,6839,778,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,4080,4335,4590,4845,5100,5355,5378,5358,5357,5605,5865,6116,6375,6624,6880,7140,7393,7649,7905,8160,8415,8670,8925,9180,9435,9688,9944,10200,10449,10709,10873,10832,11096,11345,11600,11857,12108,12108,12111,12106,12108,11844,11600,11342,11222,11218,11216,11213,11218,11212,11211,11209,11205,11207,10961,10700,10451,10450,10450,10459,10197,9951,9818,9811,9814,9747,9556,9304,9048,8797,8540,8285,8031,7775,7520,7265,7011,6756,6501,6246,5992,5865,5865,5610,5355,5100,4845,4590,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0,0,0,0,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,4080,4335,4590,4845,5100,5355,5610,5865,5865,6039,6243,6499,6757,7005,7266,7521,7774,8029,8285,8540,8795,9050,9305,9560,9815,10064,10324,10579,10831,11090,11337,11346,11343,11369,11602,11855,12110,12367,12364,12362,12365,12239,11987,11725,11542,11483,11470,11473,11475,11471,11472,11465,11470,11467,11209,10956,10699,10448,10200,10193,10071,9826,9552,9561,9554,9558,9426,9178,8911,8667,8413,8154,7906,7650,7395,7140,6885,6630,6375,6120,5865,5610,5610,5610,5610,5355,5100,4845,4590,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0
03002001.bmp,17850,16510,15889,15587,15689,16015,16038,16151,16277,16399,16573,16611,16720,16651,16711,16745,16740,16714,16741,16742,16741,16699,16660,16539,16452,16205,15787,15068,14588,14465,14727,15071,15346,15331,15316,15100,15104,15113,15188,15230,15189,15198,15176,15089,15142,14998,15316,15811,16188,16811,17225,17396,17850,17850,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,12945,12042,11718,11664,11669,11647,11640,11574,11890,12502,12597,12109,12002,11995,12067,12040,12026,12028,11937,12334,12792,12823,12734,12739,11562,9235,8088,8457,9931,10400,10527,10643,10847,10601,10717,10969,10936,10512,8907,8376,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,4080,4335,4590,4845,5100,5355,5610,5865,6120,6375,6630,6885,7140,7395,7650,7905,8160,8415,8670,8925,9180,9435,9689,9942,10196,10450,10706,10959,11168,10693,10251,10073,9995,10098,10342,10260,10323,10298,10125,10075,10215,10164,10221,10237,10160,10340,10515,10598,10790,11004,11417,11785,11792,11827,11548,11327,11108,10697,10377,10158,9495,9149,8670,8273,5896,5120,5204,5831,7820,9175,8900,8661,8402,8143,7889,7641,7389,7130,6881,6630,6375,6120,5865,5610,5355,5100,4845,4590,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0,0,0,0,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,4080,4325,4590,4841,5096,4918,4290,4085,4100,4157,5013,5667,6016,6418,6631,7026,7189,7558,7817,8008,8264,8552,8615,8896,9106,9355,9499,9687,9901,10120,10300,10516,10660,10331,9636,10056,10521,11375,12687,12964,12913,12969,12995,12928,12961,12918,12997,12919,13002,12902,12999,12993,12991,12990,12641,12082,11504,10653,10221,9412,9122,8861,8640,8248,8131,7980,8149,8272,8284,8393,8609,8314,8059,7787,7636,7293,7097,6843,6621,6334,6048,5832,5527,5298,5011,4822,4505,4311,4070,3865,3939,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0
00001001.bmp,17850,16856,16748,16745,16750,16741,16749,16745,16746,16729,16704,10963,7971,7952,13822,13955,13815,13919,13934,13924,13955,13929,14062,14711,15349,16007,16189,16068,15905,15761,15664,15589,15588,15564,15631,15610,15542,15502,15489,15517,15423,15435,15367,15373,15368,15393,15332,15333,15335,15422,15614,15941,17850,17850,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,10163,10234,12367,12341,12366,12394,11863,11273,10868,10293,10003,10096,9985,9879,9831,9930,9876,8080,5268,6028,6003,5367,9713,9944,9966,9871,9850,10022,10127,10090,10365,10806,11274,11903,12393,12387,12309,11687,10201,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,4080,4335,4590,4845,5100,5355,5610,5865,6120,6375,6566,6490,6459,6465,6458,6675,6969,7188,7138,7137,7137,7189,7372,7013,6410,6352,6812,7705,8736,9749,10594,10860,10946,10975,10956,11156,11265,11223,11055,10934,10962,10705,10875,10636,10406,10221,9945,9806,9703,9505,9644,9434,9582,9200,8924,8920,8776,9073,9230,9970,10196,10117,10099,9906,9662,9419,9118,8821,8619,8309,8067,7907,7644,7388,7137,6843,6577,6342,6075,5859,5581,5472,5434,5462,5353,5096,4844,4588,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0,0,0,0,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,4080,4335,4590,4845,5100,5355,5610,5865,6120,6375,6630,6712,6719,6714,6713,6889,7143,7398,7446,7397,7391,7390,7575,7214,6664,6368,6830,7643,8599,9681,10565,10866,11021,11052,11038,11193,11257,11475,11282,11191,11204,11047,10973,10792,10574,10521,10135,10123,9734,9786,9710,9596,9689,9169,9042,9011,8886,9142,9370,9969,10176,10187,10096,9920,9841,9669,9379,9113,8912,8583,8259,8136,7786,7566,7392,7113,6882,6620,6317,6071,5872,5725,5693,5694,5610,5355,5100,4845,4590,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0
16002005.bmp,16997,16481,16050,15796,15834,15854,15939,15885,15925,15933,15993,15775,15171,14406,14381,14225,14040,13384,12619,12259,12114,12192,12751,13512,13837,14011,14129,14292,14154,14039,13845,14408,15107,15415,15969,15951,15923,15913,15939,15906,15920,16047,15878,15932,15930,15966,15956,15934,15865,15990,16183,16590,17128,17850,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13244,12416,11774,11431,11440,11424,11405,11468,11549,11456,11537,11332,10720,10429,9750,8891,8616,8990,9311,9411,9803,9849,9988,9787,8886,8370,8792,10110,10170,10325,9916,9775,9645,9308,9305,9616,10538,11393,11397,11387,11393,11342,11501,12313,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,4080,4335,4590,4845,5100,5354,5610,5853,6114,6374,6606,6861,7122,7368,7610,7893,8132,8367,7619,5236,3865,3258,4199,6251,8044,8731,9017,9216,8633,8441,8784,9557,10438,10839,10615,9838,10012,10023,9516,9851,9934,10260,11419,11679,11633,11245,10707,10678,10928,11177,11503,10603,10316,10492,10908,10964,10892,10657,10269,10119,9887,9800,9659,9079,8064,6549,5125,4451,4425,5992,6962,7429,8311,8132,7882,7638,7381,7119,6872,6622,6373,6116,5853,5610,5355,5100,4845,4590,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0,0,0,0,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,4080,4335,4590,4845,5100,5355,5610,5865,6120,6374,6625,6881,7128,7380,7640,7856,7366,6694,5888,5210,4393,5059,5881,6804,7758,8471,8842,9081,9281,9394,9661,9944,10156,10201,10648,10328,9876,8730,8136,9177,9323,10345,11042,11037,11082,11025,11023,10995,11057,11158,11134,11413,11780,12199,11853,11766,11519,11240,11085,10874,10636,10415,10169,9990,9490,7942,5852,4553,3945,4680,6315,7075,7823,8385,8139,7888,7643,7383,7136,6881,6630,6375,6120,5865,5610,5355,5100,4845,4590,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0
03003004.bmp,17850,16547,16121,15920,16118,16075,16347,16313,16393,16348,16385,16377,16377,16263,16319,16317,16180,16145,16085,15890,15785,15609,15429,15667,15998,16603,16894,16660,15817,14988,14410,13942,13576,12870,12530,13042,13440,13473,12921,12523,12387,12521,12727,12656,13056,13639,14902,16068,16767,16937,16961,16918,17850,17850,13770,13770,13770,13770,13770,13770,13770,13770,13770,12926,12394,12343,12342,12314,12355,12361,12315,12363,12337,12362,12349,12481,12378,12437,12365,12411,12391,12390,12396,12399,12391,12345,12384,11903,9690,8790,9707,10581,10628,10132,9557,9643,9298,8829,8344,8071,7617,6496,6733,7831,9507,11255,11333,11466,11846,12056,12206,12256,12365,12487,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,4080,4335,4590,4845,5100,5355,5610,5865,6120,6375,6630,6885,7140,7395,7647,7905,8160,8408,8667,8834,8784,8671,8615,8668,8938,9219,9575,9902,10190,10293,10600,10903,11132,10756,10238,9799,9363,8669,8879,9285,10124,10652,11420,11562,11482,11536,11331,11305,11398,11356,11334,11220,11043,11297,11113,10875,10873,10419,10127,9486,8979,7067,6371,6177,6092,6650,7656,7575,7339,7177,7002,6780,6587,6245,6011,5731,5531,5313,5347,5192,4975,4857,4665,4574,4693,4849,4833,4589,4329,4076,3825,3556,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0,0,0,0,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,4080,4335,4590,4845,5100,5355,5610,5865,6117,6374,6627,6883,7138,7383,6881,5956,5508,5276,5969,7087,7588,7885,8103,8616,8859,9063,9166,9258,8762,7509,6465,6321,7275,8647,10020,10907,10772,10518,10789,11576,12164,12672,12928,12788,12206,11359,10687,10911,11489,12283,12775,12945,12855,12931,12452,10669,9831,9688,9715,11115,9830,8425,7020,6882,6621,7188,8183,9137,9141,8793,8610,8272,8020,7835,7518,7388,7017,6841,6584,6260,6113,5726,5555,5220,4968,4799,4416,4291,3997,3781,3599,3568,3483,3315,3057,2802,2550,2295,2040,1785,1530,1275,1020,765,510,255,0
09006007.bmp,17850,15290,14747,14641,15681,15930,16077,16137,16141,16054,16014,16053,15776,15208,14317,14197,14172,15312,15441,15446,15423,15477,15459,15514,15475,15494,15454,15626,15659,15595,15585,15584,15573,15593,15686,15608,15630,15587,15589,15489,15563,15531,15410,15330,14225,13852,14267,15589,16244,16242,16271,16770,17850,17850,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,11031,9063,8938,10884,11868,12099,12251,12350,12446,12482,11482,7536,6039,5222,7519,8491,8907,9107,9591,10452,11636,8450,5709,6049,7389,9157,11389,12939,12946,12996,12950,13003,12993,12997,12995,13042,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,4080,4335,4590,4845,5100,5355,5610,5865,6120,6375,6628,6883,7133,7387,7648,7574,7014,6879,6755,6836,7301,7897,8225,8529,8794,9021,9042,8383,7954,7677,7741,8409,8617,8848,9075,9526,9880,10320,10651,10575,10354,10070,10132,10107,10292,10374,10379,10577,10735,10921,11181,11296,11375,11586,11673,11537,11384,11287,10905,10727,10415,10165,9933,9707,9442,9210,8978,8687,8551,8529,8371,8115,7892,7530,7266,7007,6749,6370,6115,5868,5726,5737,5781,5602,5353,5100,4845,4590,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0,0,0,0,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,4080,4335,4590,4845,5100,5355,5610,5865,6120,6375,6630,6885,7137,7365,7154,6974,6888,6891,6892,7199,7744,7990,8328,8461,8920,9191,9360,9515,9634,9658,9888,10071,10084,10385,10166,9926,10140,10492,10937,11445,11643,11770,11865,11899,11843,11845,11847,11499,11247,11048,11069,10697,10500,10006,9910,10185,10594,11217,10891,10695,10480,10147,9815,9642,9248,8876,8745,8368,7912,7095,6593,6590,6826,7390,7477,7275,7002,6753,6501,6243,5994,5686,5324,5010,4808,4697,4803,4814,4589,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0
15004000.bmp,17850,16796,16305,15842,15547,15637,15686,15781,15702,15820,15837,15856,15922,15986,15903,15956,15902,15830,15922,15543,10413,10218,10260,13844,13926,14064,13936,13787,11435,10184,10283,11918,15061,14907,14975,15016,14982,14949,15004,14989,14878,14868,15006,14853,14952,14931,15137,15481,15869,16413,16710,17125,17850,17850,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,12948,12077,11318,10912,11033,11062,11167,11216,11238,9424,8282,8313,9260,9781,9651,9690,9729,9754,9805,7996,4584,4513,4564,9617,9510,9564,9630,9595,9717,8416,8367,9526,11277,11317,11226,11167,11123,10956,11247,12025,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,4080,4335,4590,4845,5100,5355,5610,5865,6116,6375,6626,6883,7137,7383,7648,7897,8141,8283,7244,6015,5029,4195,4764,6266,7495,8356,9381,9558,9600,9606,9511,9625,9611,9830,10031,10268,10552,10364,10446,10456,10319,10154,9857,9600,9521,9682,9849,10253,10428,10561,10250,9862,9784,9759,9601,9543,9475,9449,9447,9359,9530,8948,8116,7217,6416,5278,5191,5672,6253,6940,7869,8527,8399,8145,7885,7640,7388,7120,6880,6630,6368,6120,5865,5610,5355,5100,4845,4590,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0,0,0,0,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,4080,4335,4590,4845,5100,5355,5610,5865,6115,6373,6628,6876,7138,7393,7646,7889,8143,8342,7451,6321,5164,4440,4451,5901,7744,8831,9540,9777,9972,9932,9934,10008,10007,9914,10273,10368,10757,10838,10912,11039,10637,10400,9981,9997,10066,10217,10477,10735,10722,10436,10245,9966,10037,9946,9514,9447,9260,9377,9177,9339,9344,9343,9193,8506,7430,6147,4784,4489,5060,5838,7430,8667,8659,8399,8139,7896,7638,7386,7135,6875,6627,6375,6119,5865,5610,5355,5100,4845,4590,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0
10001002.bmp,17850,16667,15770,15086,14554,14267,14110,14067,13978,13858,13969,14280,14335,14706,14796,14746,14799,14835,14701,15030,15678,15624,15134,14716,14740,14442,14167,14150,13901,13429,13034,12676,12580,12781,12833,12949,13411,14031,14942,15531,15732,16200,16814,16775,16742,16821,16782,16854,16898,16831,16854,17084,17850,17850,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,3688,3440,3990,11683,11713,11650,11526,11000,10686,10588,10508,10552,10551,10477,10449,10394,10320,10362,10492,10764,11125,10970,10532,10096,9943,9888,9967,10359,10804,11215,11266,11240,11214,11204,11218,11457,11478,11629,11754,11410,11113,11002,10909,10999,11365,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3257,3216,3233,3316,3449,3570,3743,3961,4212,4412,4590,4837,5085,5358,5583,5864,6071,6369,6541,6848,7084,7395,7724,7945,8163,8382,8621,8860,9147,9410,9648,9909,10166,10416,10670,10938,10659,8343,4405,3111,3223,3805,7202,11959,12174,12040,12155,12010,12171,12026,12221,12087,12190,12005,11158,8587,7225,6944,6937,9076,11677,11279,11174,10822,10696,10335,10193,9733,8952,8143,7500,7041,6976,7350,7854,8341,8157,7896,7645,7390,7140,6885,6630,6375,6120,5865,5610,5355,5100,4845,4590,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0,0,0,0,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3569,3823,4077,4329,4558,4413,3912,3578,3547,3912,4365,4865,5768,6185,6541,6680,7076,7158,7566,7719,8109,8198,8608,8679,8815,8878,9111,9259,9547,9742,9981,10239,10482,10753,11012,11356,11606,11888,12077,12432,12110,9455,5375,4182,4074,5456,10232,11692,11530,11755,11440,11676,11412,11611,11444,11652,11296,11108,10747,10550,10263,9993,9744,9509,9256,9061,8768,8581,8246,7984,7762,7575,7292,7083,6794,6583,6379,6109,5990,5821,5697,5648,5519,5368,5465,5356,5097,5056,5012,4844,4590,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0
01006005.bmp,17850,16833,15977,15163,14177,13294,12674,11996,11395,10972,10465,9811,9559,10498,12108,13044,12987,12719,12421,12099,12137,12550,12806,12894,12623,12791,12981,13507,14155,14514,14618,14481,14528,14543,14836,15230,15680,15844,16025,16264,16723,16992,17001,17001,17001,17001,17001,17001,17001,17001,17005,17002,17850,17850,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,832,794,831,7387,10766,10853,10811,10783,10840,10824,10628,10679,10713,10680,10793,10686,10683,10657,10678,10720,10788,10761,6358,3996,3828,4613,5565,6715,8386,8882,8831,9442,10981,12166,12270,12388,12507,12350,12344,12451,12665,12994,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3347,3315,3317,3483,3741,3994,4251,4503,4756,5012,5265,5524,5768,6035,6282,6309,6078,5768,5515,5673,5905,6064,6008,5619,5613,6021,6624,6911,6682,6356,5903,6100,6744,7330,7369,7450,7415,7281,7364,7451,7197,7549,8364,8538,8290,8580,8824,8883,9066,9011,9122,9524,10032,10800,11616,11847,11640,11379,11133,10874,10753,10540,10615,10797,10940,10703,10451,10200,9945,9690,9435,9180,8925,8670,8415,8160,7905,7650,7395,7140,6885,6630,6375,6120,5865,5610,5355,5100,4845,4590,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0,0,0,0,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,4080,4331,4590,4839,5098,5346,5610,5854,6114,6334,5888,5563,5398,5407,5411,5400,5576,5668,5873,6172,6428,6633,6673,6835,7082,7596,7937,8188,8348,8391,8682,8999,9408,9585,9547,9714,9898,10334,10196,10047,9808,9463,9537,9391,9596,9531,9379,9421,9340,9449,9678,9646,10237,10301,10107,10243,9881,10261,10331,9964,10023,9630,9445,9301,9064,9084,8871,8721,8423,8106,7937,7707,7653,7518,7311,7055,6804,6551,6291,6039,5783,5527,5271,5016,4761,4506,4251,3998,3739,3575,3571,3570,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0
09003006.bmp,17850,17113,17084,17086,17085,17085,17085,17085,17085,17085,17085,17082,17109,17159,17153,17170,17078,17083,14280,12949,11988,13105,13152,13115,13412,13312,13560,13861,11929,9632,10129,13972,16867,17054,17065,17085,17085,17085,17085,17085,17085,17085,17085,17085,17088,17089,17086,17086,17087,17087,17085,17117,17850,17850,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,8269,822,808,5854,12151,12196,10882,10211,10905,12144,12149,10977,10325,11053,12342,12259,11189,10595,11708,12276,11924,10940,11624,12265,12238,11901,11393,11815,12234,12194,12199,12267,12535,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,4080,4335,4590,4845,4869,4846,4847,5101,5355,5610,5865,6120,6375,6628,6887,7134,7396,7686,7904,8165,8416,8669,8930,9102,9097,9097,9181,9439,9689,9769,9765,9867,10045,10362,10419,10147,10134,10044,10285,10335,10213,10085,10198,10430,10623,10526,10337,10404,10488,10661,10824,10825,10894,10993,10796,10917,11082,11012,10712,10499,10286,10284,10286,10310,10364,10200,9945,9688,9432,9180,8925,8670,8415,8160,7905,7650,7395,7140,6885,6630,6375,6120,5865,5610,5355,5100,4845,4590,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0,0,0,0,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,4080,4335,4590,4845,5100,5355,5610,5865,6120,6375,6630,6885,7140,7395,7650,7905,8160,8415,8670,8925,9180,9435,9689,9945,10197,10452,10704,10952,10966,10311,10121,9865,10164,10204,9959,10023,10314,10651,10585,10576,10361,10295,10569,10646,10475,10406,10534,10638,10587,10322,10378,10759,11235,11431,11182,11034,10793,10798,10714,10448,10206,10119,10082,10040,9946,9722,9435,9183,8923,8675,8415,8160,7905,7650,7395,7139,6930,6714,6463,6162,5869,5610,5358,5102,4846,4847,4875,4845,4590,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0
09005014.bmp,17850,14691,14698,17389,17820,17818,17831,17844,17837,17834,17831,17831,17834,17837,17382,17081,16966,16967,16985,16994,16981,17031,17008,17016,17059,17056,17041,17013,17001,16958,17048,17074,17094,17059,16972,16505,16397,16441,16537,16700,17113,17158,17216,17289,17277,17269,17322,17306,17429,17564,15072,13929,17850,17850,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13317,12862,13001,13155,12344,11929,11487,11464,11819,11889,11932,11204,10964,11348,12093,12971,13235,13182,13726,13170,13063,12530,10879,9913,11586,13471,13246,12933,13339,13750,13757,13278,13191,13550,13427,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,4080,4335,4505,4388,4621,5102,5606,5852,6118,6370,6627,6875,7134,7165,7131,7452,7945,8406,8515,8537,8893,9333,9593,9704,9675,10009,10566,10953,11134,10797,10205,10350,10661,10751,10928,11016,11728,11817,11874,11826,11877,11989,12182,12412,12700,13124,13250,13249,13246,13250,13256,13240,13093,12872,12734,12741,12477,11772,11085,10837,10773,10580,10310,9774,9344,9179,9158,9123,8922,8688,8106,7639,7610,7671,7866,7645,7327,6666,6503,6415,6369,6115,5739,5392,5299,4971,4643,4590,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0,0,0,0,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,4080,4335,4590,4843,4882,5097,5247,5820,6116,6164,6196,6629,7137,7388,7538,7514,7681,8068,8615,8920,8956,9034,9436,9910,10055,10066,10216,10627,11151,11454,11729,11965,12216,12487,12666,12577,12389,12601,12672,12930,12955,12873,12970,12889,12895,12971,12875,12884,12590,12391,12237,12264,12084,11926,11924,11622,11309,11278,11051,10669,10197,10409,10363,10471,10211,9739,9165,8901,8921,8887,8690,8493,8287,7896,7710,7603,7499,7379,7088,6571,6196,6109,5980,5856,5477,4971,4850,4812,4590,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0
09004003.bmp,17850,17123,16959,17037,17056,17084,17080,17039,17086,17082,17033,17045,17076,17070,17037,17077,17047,17014,17025,16988,16400,15863,15544,15631,15492,15327,15262,15018,14919,15030,14845,14283,13730,13474,13593,13369,14341,16464,17076,17111,17110,17125,17142,17142,17120,17141,17132,17166,17129,17169,17177,17237,17850,17850,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13094,12069,11359,11305,11205,11151,11022,11041,10496,10214,10190,9813,8536,7670,8031,10321,11289,10963,10325,11462,12215,12038,11189,11786,12143,12165,12156,12482,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,13770,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,4080,4335,4590,4845,5100,5355,5610,5865,6120,6375,6630,6885,7140,7395,7650,7905,8154,8410,8665,8541,8449,8375,8526,8822,9174,9402,9644,9900,10104,10283,10661,10879,11197,11404,11665,11793,11675,11484,11595,11654,11596,11497,11247,10980,10393,10249,10409,10492,10519,10451,10581,10562,10416,10476,10630,10771,10840,10803,10365,10111,10236,10172,10044,9646,9437,9347,9346,9352,9377,9180,8925,8669,8415,8160,7905,7650,7395,7140,6885,6630,6375,6120,5865,5610,5355,5100,4845,4590,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0,0,0,0,0,255,510,765,1020,1275,1530,1785,2040,2295,2550,2805,3060,3315,3570,3825,4080,4335,4590,4845,5100,5355,5610,5865,6120,6375,6630,6885,7140,7395,7650,7905,8160,8414,8456,8421,8539,8921,9059,9340,9577,9828,10114,10304,10583,10814,11128,11388,11541,11900,12148,12488,12576,11726,10192,9537,9217,9940,10382,10604,11117,11094,11114,11148,11333,11282,11380,11378,11515,11862,11547,11173,11132,11333,11383,11341,11018,10866,10626,10324,10083,9826,9654,9375,9099,8883,8665,8414,8126,7841,7580,7389,7056,6828,6560,6342,6123,5835,5597,5396,5385,5355,5100,4845,4590,4335,4080,3825,3570,3315,3060,2805,2550,2295,2040,1785,1530,1275,1020,765,510,255,0
