A:\Indus\Contour\IndusFont1840Out5\02003009.bmp,8,2,1,2,7,4,5,4,
A:\Indus\Contour\IndusFont1840Out5\02003010.bmp,7,8,2,8,6,4,3,4,
A:\Indus\Contour\IndusFont1840Out5\02003011.bmp,8,4,1,4,7,12,3,12,
A:\Indus\Contour\IndusFont1840Out5\02003012.bmp,8,4,2,4,7,12,3,12,
A:\Indus\Contour\IndusFont1840Out5\02003013.bmp,7,4,1,4,7,8,3,12,
A:\Indus\Contour\IndusFont1840Out5\02003014.bmp,7,8,1,8,7,14,3,14,
A:\Indus\Contour\IndusFont1840Out5\02003015.bmp,7,4,1,4,7,10,3,10,
A:\Indus\Contour\IndusFont1840Out5\02004000.bmp,7,4,1,4,7,10,3,10,
A:\Indus\Contour\IndusFont1840Out5\02004001.bmp,4,8,1,8,4,14,3,14,
A:\Indus\Contour\IndusFont1840Out5\02004002.bmp,7,6,2,8,6,14,2,14,
A:\Indus\Contour\IndusFont1840Out5\02004003.bmp,7,4,2,6,7,10,3,10,
A:\Indus\Contour\IndusFont1840Out5\02004004.bmp,8,2,2,2,7,4,3,10,
A:\Indus\Contour\IndusFont1840Out5\02004005.bmp,8,6,3,2,7,6,2,12,
A:\Indus\Contour\IndusFont1840Out5\02004006.bmp,5,8,1,8,5,14,3,14,
A:\Indus\Contour\IndusFont1840Out5\02004007.bmp,3,10,1,12,2,6,3,6,
A:\Indus\Contour\IndusFont1840Out5\02004008.bmp,2,6,3,12,1,12,2,6,
A:\Indus\Contour\IndusFont1840Out5\02004009.bmp,2,6,3,10,1,14,2,6,
A:\Indus\Contour\IndusFont1840Out5\02004010.bmp,2,4,3,8,1,12,2,12,
A:\Indus\Contour\IndusFont1840Out5\02004011.bmp,6,8,6,13,5,10,5,8,
A:\Indus\Contour\IndusFont1840Out5\02004012.bmp,7,12,1,9,5,8,4,4,
A:\Indus\Contour\IndusFont1840Out5\02004013.bmp,6,10,1,12,5,8,5,6,
A:\Indus\Contour\IndusFont1840Out5\02004014.bmp,6,8,1,8,6,10,5,8,
A:\Indus\Contour\IndusFont1840Out5\02004015.bmp,7,4,1,10,4,12,5,14,
A:\Indus\Contour\IndusFont1840Out5\02005000.bmp,7,12,1,12,9,8,3,12,
A:\Indus\Contour\IndusFont1840Out5\02005001.bmp,5,10,5,6,6,14,4,14,
A:\Indus\Contour\IndusFont1840Out5\02005002.bmp,8,6,3,14,8,6,4,4,
A:\Indus\Contour\IndusFont1840Out5\02005003.bmp,2,2,1,2,1,4,5,4,
A:\Indus\Contour\IndusFont1840Out5\02005004.bmp,2,12,5,4,1,6,2,10,
A:\Indus\Contour\IndusFont1840Out5\02005005.bmp,2,2,3,2,1,4,2,4,
A:\Indus\Contour\IndusFont1840Out5\02005006.bmp,3,2,1,4,2,6,3,4,
A:\Indus\Contour\IndusFont1840Out5\02005007.bmp,2,2,1,4,1,6,6,4,
A:\Indus\Contour\IndusFont1840Out5\02005008.bmp,3,2,1,4,2,6,2,4,
A:\Indus\Contour\IndusFont1840Out5\02005009.bmp,3,2,1,4,2,6,4,4,
A:\Indus\Contour\IndusFont1840Out5\02005010.bmp,3,4,1,4,2,6,2,4,
A:\Indus\Contour\IndusFont1840Out5\02005011.bmp,2,2,1,4,1,6,2,4,
A:\Indus\Contour\IndusFont1840Out5\02005012.bmp,2,10,1,2,1,4,2,4,
A:\Indus\Contour\IndusFont1840Out5\02005013.bmp,2,2,1,2,1,4,5,4,
A:\Indus\Contour\IndusFont1840Out5\02005014.bmp,5,6,2,4,3,6,2,4,
A:\Indus\Contour\IndusFont1840Out5\02005015.bmp,5,6,1,8,4,8,2,6,
A:\Indus\Contour\IndusFont1840Out5\02006000.bmp,4,4,2,12,3,10,4,12,
A:\Indus\Contour\IndusFont1840Out5\02006001.bmp,4,4,2,10,3,10,2,12,
A:\Indus\Contour\IndusFont1840Out5\02006002.bmp,6,6,1,12,7,6,2,8,
A:\Indus\Contour\IndusFont1840Out5\02006003.bmp,7,4,7,10,4,12,8,8,
A:\Indus\Contour\IndusFont1840Out5\02006004.bmp,7,4,1,8,2,6,3,6,
A:\Indus\Contour\IndusFont1840Out5\02006005.bmp,7,6,6,6,6,8,2,8,
A:\Indus\Contour\IndusFont1840Out5\02006006.bmp,7,8,1,6,5,12,2,4,
A:\Indus\Contour\IndusFont1840Out5\02006007.bmp,7,10,2,12,4,8,2,10,
A:\Indus\Contour\IndusFont1840Out5\02006008.bmp,4,2,5,2,5,12,2,12,
A:\Indus\Contour\IndusFont1840Out5\02006009.bmp,5,12,5,8,5,12,2,10,
A:\Indus\Contour\IndusFont1840Out5\02006010.bmp,4,2,5,2,6,12,2,12,
A:\Indus\Contour\IndusFont1840Out5\02006011.bmp,5,4,5,2,7,14,2,12,
A:\Indus\Contour\IndusFont1840Out5\02006012.bmp,5,10,1,10,7,6,4,10,
A:\Indus\Contour\IndusFont1840Out5\02006013.bmp,5,8,6,4,7,12,2,10,
A:\Indus\Contour\IndusFont1840Out5\02006014.bmp,3,10,1,12,8,6,2,8,
A:\Indus\Contour\IndusFont1840Out5\02006015.bmp,4,12,1,14,8,4,2,6,
A:\Indus\Contour\IndusFont1840Out5\02007000.bmp,4,10,1,6,7,4,3,8,
A:\Indus\Contour\IndusFont1840Out5\02007001.bmp,4,10,1,14,8,4,3,6,
A:\Indus\Contour\IndusFont1840Out5\02007002.bmp,4,7,13,4,5,12,2,12,
A:\Indus\Contour\IndusFont1840Out5\02007003.bmp,7,6,1,12,8,6,3,12,
A:\Indus\Contour\IndusFont1840Out5\02007004.bmp,7,10,1,12,8,8,3,8,
A:\Indus\Contour\IndusFont1840Out5\02007005.bmp,7,6,1,12,8,8,3,12,
A:\Indus\Contour\IndusFont1840Out5\02007006.bmp,8,6,1,6,7,14,3,14,
A:\Indus\Contour\IndusFont1840Out5\02007007.bmp,7,2,1,6,7,16,2,10,
A:\Indus\Contour\IndusFont1840Out5\02007008.bmp,6,2,2,6,8,8,3,10,
A:\Indus\Contour\IndusFont1840Out5\02007009.bmp,7,4,1,8,7,16,4,8,
A:\Indus\Contour\IndusFont1840Out5\02007010.bmp,6,2,1,4,5,8,4,14,
A:\Indus\Contour\IndusFont1840Out5\02007011.bmp,8,2,2,6,4,10,2,8,
A:\Indus\Contour\IndusFont1840Out5\02007012.bmp,7,6,2,8,5,8,3,8,
A:\Indus\Contour\IndusFont1840Out5\02007013.bmp,7,2,1,6,8,10,3,10,
A:\Indus\Contour\IndusFont1840Out5\02007014.bmp,7,6,1,6,8,16,3,14,
A:\Indus\Contour\IndusFont1840Out5\02007015.bmp,8,4,2,10,6,12,2,8,
A:\Indus\Contour\IndusFont1840Out5\03000000.bmp,7,6,4,6,6,6,2,8,
A:\Indus\Contour\IndusFont1840Out5\03000001.bmp,6,2,1,8,9,8,4,8,
A:\Indus\Contour\IndusFont1840Out5\03000002.bmp,7,4,1,7,14,23,5,10,
A:\Indus\Contour\IndusFont1840Out5\03000003.bmp,9,10,1,6,7,10,4,6,
A:\Indus\Contour\IndusFont1840Out5\03000004.bmp,8,6,1,8,7,14,3,8,
A:\Indus\Contour\IndusFont1840Out5\03000005.bmp,7,4,1,6,8,8,3,12,
A:\Indus\Contour\IndusFont1840Out5\03000006.bmp,8,6,1,8,6,6,4,10,
A:\Indus\Contour\IndusFont1840Out5\03000007.bmp,7,6,2,10,7,8,4,8,
A:\Indus\Contour\IndusFont1840Out5\03000008.bmp,8,6,2,8,6,10,2,8,
A:\Indus\Contour\IndusFont1840Out5\03000009.bmp,6,8,1,10,8,8,3,8,
A:\Indus\Contour\IndusFont1840Out5\03000010.bmp,7,6,2,8,7,8,3,8,
A:\Indus\Contour\IndusFont1840Out5\03000011.bmp,6,6,2,10,7,14,2,8,
A:\Indus\Contour\IndusFont1840Out5\03000012.bmp,7,10,1,12,8,14,2,8,
A:\Indus\Contour\IndusFont1840Out5\03000013.bmp,7,6,1,12,8,8,2,10,
A:\Indus\Contour\IndusFont1840Out5\03000014.bmp,6,6,1,8,8,8,3,12,
A:\Indus\Contour\IndusFont1840Out5\03000015.bmp,9,10,1,6,6,12,2,6,
A:\Indus\Contour\IndusFont1840Out5\03001000.bmp,7,6,1,8,15,8,3,8,
A:\Indus\Contour\IndusFont1840Out5\03001001.bmp,7,8,1,10,8,8,3,10,
A:\Indus\Contour\IndusFont1840Out5\03001002.bmp,7,6,4,10,8,6,4,8,
A:\Indus\Contour\IndusFont1840Out5\03001003.bmp,6,6,2,8,7,10,3,8,
A:\Indus\Contour\IndusFont1840Out5\03001004.bmp,5,4,2,12,9,6,3,12,
A:\Indus\Contour\IndusFont1840Out5\03001005.bmp,7,4,1,12,4,6,2,6,
A:\Indus\Contour\IndusFont1840Out5\03001006.bmp,6,2,1,8,8,8,2,12,
A:\Indus\Contour\IndusFont1840Out5\03001007.bmp,9,6,2,4,2,10,4,6,
A:\Indus\Contour\IndusFont1840Out5\03001008.bmp,8,8,2,10,6,14,4,8,
A:\Indus\Contour\IndusFont1840Out5\03001009.bmp,5,4,1,2,3,4,2,6,
A:\Indus\Contour\IndusFont1840Out5\03001010.bmp,6,4,2,8,5,8,4,6,
A:\Indus\Contour\IndusFont1840Out5\03001011.bmp,10,12,2,12,6,8,2,4,
A:\Indus\Contour\IndusFont1840Out5\03001012.bmp,5,10,8,16,16,4,2,10,
A:\Indus\Contour\IndusFont1840Out5\03001013.bmp,4,8,1,8,16,4,2,10,
A:\Indus\Contour\IndusFont1840Out5\03001014.bmp,5,6,1,7,15,8,7,12,
A:\Indus\Contour\IndusFont1840Out5\03001015.bmp,6,6,7,12,6,8,2,10,
A:\Indus\Contour\IndusFont1840Out5\03002000.bmp,5,6,1,8,16,4,4,10,
A:\Indus\Contour\IndusFont1840Out5\03002001.bmp,5,4,7,14,6,6,2,10,
A:\Indus\Contour\IndusFont1840Out5\03002002.bmp,6,6,1,10,9,18,4,12,
A:\Indus\Contour\IndusFont1840Out5\03002003.bmp,4,6,1,7,14,10,5,12,
A:\Indus\Contour\IndusFont1840Out5\03002004.bmp,3,10,1,8,6,12,5,8,
A:\Indus\Contour\IndusFont1840Out5\03002005.bmp,4,8,1,12,9,4,3,6,
A:\Indus\Contour\IndusFont1840Out5\03002006.bmp,8,8,1,8,5,4,2,10,
A:\Indus\Contour\IndusFont1840Out5\03002007.bmp,2,8,1,8,17,10,3,6,
A:\Indus\Contour\IndusFont1840Out5\03002008.bmp,4,10,1,10,8,4,3,12,
A:\Indus\Contour\IndusFont1840Out5\03002009.bmp,4,8,1,10,9,4,4,10,
A:\Indus\Contour\IndusFont1840Out5\03002010.bmp,4,8,1,10,4,4,3,10,
A:\Indus\Contour\IndusFont1840Out5\03002011.bmp,4,8,2,10,5,4,2,6,
A:\Indus\Contour\IndusFont1840Out5\03002012.bmp,6,12,1,9,16,4,3,6,
A:\Indus\Contour\IndusFont1840Out5\03002013.bmp,5,8,1,8,5,6,2,8,
A:\Indus\Contour\IndusFont1840Out5\03002014.bmp,5,6,1,8,15,6,2,8,
A:\Indus\Contour\IndusFont1840Out5\03002015.bmp,6,8,1,8,5,10,4,10,
A:\Indus\Contour\IndusFont1840Out5\03003000.bmp,3,8,1,9,4,8,2,6,
A:\Indus\Contour\IndusFont1840Out5\03003001.bmp,4,8,2,9,15,4,4,8,
A:\Indus\Contour\IndusFont1840Out5\03003002.bmp,3,10,1,9,5,10,3,6,
A:\Indus\Contour\IndusFont1840Out5\03003003.bmp,6,10,1,9,6,8,3,10,
A:\Indus\Contour\IndusFont1840Out5\03003004.bmp,5,10,1,9,5,10,3,6,
A:\Indus\Contour\IndusFont1840Out5\03003005.bmp,4,6,8,16,5,8,2,8,
A:\Indus\Contour\IndusFont1840Out5\03003006.bmp,3,4,3,10,4,12,2,6,
A:\Indus\Contour\IndusFont1840Out5\03003007.bmp,4,7,2,8,4,8,2,12,
A:\Indus\Contour\IndusFont1840Out5\03003008.bmp,4,6,3,4,3,8,6,14,
A:\Indus\Contour\IndusFont1840Out5\03003009.bmp,7,8,8,16,3,8,2,6,
A:\Indus\Contour\IndusFont1840Out5\03003010.bmp,4,8,7,6,6,14,2,10,
A:\Indus\Contour\IndusFont1840Out5\03003011.bmp,10,10,1,10,6,14,2,8,
A:\Indus\Contour\IndusFont1840Out5\03003012.bmp,3,4,4,11,14,8,5,10,
A:\Indus\Contour\IndusFont1840Out5\03003013.bmp,5,6,2,12,9,4,2,8,
A:\Indus\Contour\IndusFont1840Out5\03003014.bmp,4,6,1,10,9,6,4,16,
A:\Indus\Contour\IndusFont1840Out5\03003015.bmp,4,8,1,8,16,4,3,12,
A:\Indus\Contour\IndusFont1840Out5\03004000.bmp,8,6,8,16,5,4,3,6,
A:\Indus\Contour\IndusFont1840Out5\03004001.bmp,10,10,1,12,6,12,2,8,
A:\Indus\Contour\IndusFont1840Out5\03004002.bmp,5,8,1,8,5,6,3,12,
A:\Indus\Contour\IndusFont1840Out5\03004003.bmp,6,6,2,8,12,8,4,14,
A:\Indus\Contour\IndusFont1840Out5\03004004.bmp,5,6,8,16,5,8,3,8,
A:\Indus\Contour\IndusFont1840Out5\03004005.bmp,7,4,4,11,6,10,2,12,
A:\Indus\Contour\IndusFont1840Out5\03004006.bmp,4,8,1,9,5,10,3,6,
A:\Indus\Contour\IndusFont1840Out5\03004007.bmp,8,12,1,14,5,10,4,4,
A:\Indus\Contour\IndusFont1840Out5\03004008.bmp,6,10,1,8,9,4,6,8,
A:\Indus\Contour\IndusFont1840Out5\03004009.bmp,6,6,8,16,5,8,2,10,
A:\Indus\Contour\IndusFont1840Out5\03004010.bmp,9,8,2,6,6,12,4,10,
A:\Indus\Contour\IndusFont1840Out5\03004011.bmp,10,8,3,4,5,10,5,12,
A:\Indus\Contour\IndusFont1840Out5\03004012.bmp,8,12,1,8,4,10,2,14,
A:\Indus\Contour\IndusFont1840Out5\03004013.bmp,8,4,3,6,4,10,3,8,
A:\Indus\Contour\IndusFont1840Out5\03004014.bmp,8,4,2,6,4,10,3,8,
A:\Indus\Contour\IndusFont1840Out5\03004015.bmp,9,8,2,10,5,12,3,10,
A:\Indus\Contour\IndusFont1840Out5\03005000.bmp,9,4,2,10,5,12,3,10,
A:\Indus\Contour\IndusFont1840Out5\03005001.bmp,9,4,3,8,5,10,3,6,
A:\Indus\Contour\IndusFont1840Out5\03005002.bmp,8,4,3,8,5,10,3,8,
A:\Indus\Contour\IndusFont1840Out5\03005003.bmp,9,2,1,6,4,8,2,6,
A:\Indus\Contour\IndusFont1840Out5\03005004.bmp,11,4,4,6,5,10,4,8,
A:\Indus\Contour\IndusFont1840Out5\03005005.bmp,9,4,4,10,5,12,4,6,
A:\Indus\Contour\IndusFont1840Out5\03005006.bmp,10,4,4,8,6,12,5,16,
A:\Indus\Contour\IndusFont1840Out5\03005007.bmp,9,12,2,10,7,12,2,14,
A:\Indus\Contour\IndusFont1840Out5\03005008.bmp,8,6,2,8,6,10,2,10,
A:\Indus\Contour\IndusFont1840Out5\03005009.bmp,7,10,3,12,6,12,2,8,
A:\Indus\Contour\IndusFont1840Out5\03005010.bmp,7,6,1,8,6,14,5,12,
A:\Indus\Contour\IndusFont1840Out5\03005011.bmp,8,4,2,6,5,10,2,6,
A:\Indus\Contour\IndusFont1840Out5\03005012.bmp,7,2,3,6,5,10,5,8,
A:\Indus\Contour\IndusFont1840Out5\03005013.bmp,8,12,1,10,5,10,3,8,
A:\Indus\Contour\IndusFont1840Out5\03005014.bmp,7,4,2,10,6,12,2,10,
A:\Indus\Contour\IndusFont1840Out5\03005015.bmp,8,12,1,12,7,14,2,8,
A:\Indus\Contour\IndusFont1840Out5\03006000.bmp,8,4,1,10,5,12,2,6,
A:\Indus\Contour\IndusFont1840Out5\03006001.bmp,9,10,2,6,6,12,3,16,
A:\Indus\Contour\IndusFont1840Out5\03006002.bmp,9,8,1,6,8,8,2,8,
A:\Indus\Contour\IndusFont1840Out5\03006003.bmp,9,6,2,8,9,8,2,12,
A:\Indus\Contour\IndusFont1840Out5\03006004.bmp,7,6,2,6,5,8,2,6,
A:\Indus\Contour\IndusFont1840Out5\03006005.bmp,7,4,1,6,8,6,2,6,
A:\Indus\Contour\IndusFont1840Out5\03006006.bmp,7,4,1,10,5,6,2,6,
A:\Indus\Contour\IndusFont1840Out5\03006007.bmp,8,6,1,8,8,8,2,8,
A:\Indus\Contour\IndusFont1840Out5\03006008.bmp,9,12,1,10,7,12,2,10,
A:\Indus\Contour\IndusFont1840Out5\03006009.bmp,9,8,1,10,8,14,2,12,
A:\Indus\Contour\IndusFont1840Out5\03006010.bmp,6,2,2,4,4,14,2,16,
A:\Indus\Contour\IndusFont1840Out5\03006011.bmp,6,4,1,4,5,14,2,16,
A:\Indus\Contour\IndusFont1840Out5\03006012.bmp,6,4,1,6,6,14,2,16,
A:\Indus\Contour\IndusFont1840Out5\03006013.bmp,7,2,1,5,5,14,2,18,
A:\Indus\Contour\IndusFont1840Out5\03006014.bmp,7,4,1,2,6,16,2,18,
A:\Indus\Contour\IndusFont1840Out5\03006015.bmp,7,2,2,4,6,16,2,18,
A:\Indus\Contour\IndusFont1840Out5\03007000.bmp,8,4,4,8,6,14,2,18,
A:\Indus\Contour\IndusFont1840Out5\03007001.bmp,7,8,1,4,7,16,2,18,
A:\Indus\Contour\IndusFont1840Out5\03007002.bmp,8,4,1,4,7,16,2,18,
A:\Indus\Contour\IndusFont1840Out5\03007003.bmp,8,4,3,4,8,17,2,18,
A:\Indus\Contour\IndusFont1840Out5\03007004.bmp,8,2,1,2,7,16,2,18,
A:\Indus\Contour\IndusFont1840Out5\03007005.bmp,9,6,1,6,8,16,2,16,
A:\Indus\Contour\IndusFont1840Out5\03007006.bmp,8,4,1,8,7,16,2,18,
A:\Indus\Contour\IndusFont1840Out5\03007007.bmp,8,2,2,4,6,16,2,18,
A:\Indus\Contour\IndusFont1840Out5\03007008.bmp,7,6,1,4,8,18,8,14,
A:\Indus\Contour\IndusFont1840Out5\03007009.bmp,8,6,3,8,6,12,6,14,
A:\Indus\Contour\IndusFont1840Out5\03007010.bmp,8,4,2,8,7,14,7,16,
A:\Indus\Contour\IndusFont1840Out5\03007011.bmp,7,8,2,8,10,16,8,14,
A:\Indus\Contour\IndusFont1840Out5\03007012.bmp,9,8,2,10,7,16,3,16,
A:\Indus\Contour\IndusFont1840Out5\03007013.bmp,8,4,3,10,7,10,5,14,
A:\Indus\Contour\IndusFont1840Out5\03007014.bmp,9,4,2,8,6,14,7,18,
A:\Indus\Contour\IndusFont1840Out5\03007015.bmp,8,4,3,10,8,14,2,16,
A:\Indus\Contour\IndusFont1840Out5\04000000.bmp,7,4,2,8,6,16,2,18,
A:\Indus\Contour\IndusFont1840Out5\04000001.bmp,8,6,4,10,7,16,2,16,
A:\Indus\Contour\IndusFont1840Out5\04000002.bmp,7,4,2,7,7,16,2,18,
A:\Indus\Contour\IndusFont1840Out5\04000003.bmp,7,2,3,2,7,16,2,16,
A:\Indus\Contour\IndusFont1840Out5\04000004.bmp,8,4,1,6,6,16,2,18,
A:\Indus\Contour\IndusFont1840Out5\04000005.bmp,8,4,3,6,6,16,2,18,
A:\Indus\Contour\IndusFont1840Out5\04000006.bmp,9,6,4,10,6,16,2,11,
A:\Indus\Contour\IndusFont1840Out5\04000007.bmp,8,6,1,6,7,16,8,16,
A:\Indus\Contour\IndusFont1840Out5\04000008.bmp,7,4,1,4,6,16,6,14,
A:\Indus\Contour\IndusFont1840Out5\04000009.bmp,8,2,1,6,7,14,9,20,
A:\Indus\Contour\IndusFont1840Out5\04000010.bmp,9,4,2,8,7,14,9,19,
A:\Indus\Contour\IndusFont1840Out5\04000011.bmp,7,5,2,4,7,16,10,18,
A:\Indus\Contour\IndusFont1840Out5\04000012.bmp,8,6,1,2,7,16,2,18,
A:\Indus\Contour\IndusFont1840Out5\04000013.bmp,7,8,4,8,7,16,7,12,
A:\Indus\Contour\IndusFont1840Out5\04000014.bmp,9,8,3,6,9,18,2,16,
A:\Indus\Contour\IndusFont1840Out5\04000015.bmp,9,6,4,6,8,17,2,12,
A:\Indus\Contour\IndusFont1840Out5\04001000.bmp,9,2,4,2,8,17,2,18,
A:\Indus\Contour\IndusFont1840Out5\04001001.bmp,9,2,1,2,9,4,2,4,
A:\Indus\Contour\IndusFont1840Out5\04001002.bmp,8,4,1,8,7,14,7,16,
A:\Indus\Contour\IndusFont1840Out5\04001003.bmp,8,4,1,6,9,16,2,18,
A:\Indus\Contour\IndusFont1840Out5\04001004.bmp,10,6,1,6,9,16,2,16,
A:\Indus\Contour\IndusFont1840Out5\04001005.bmp,11,2,1,2,9,14,2,16,
A:\Indus\Contour\IndusFont1840Out5\04001006.bmp,9,12,1,8,15,22,2,14,
A:\Indus\Contour\IndusFont1840Out5\04001007.bmp,7,4,2,8,5,8,4,4,
A:\Indus\Contour\IndusFont1840Out5\04001008.bmp,8,10,2,12,7,12,3,12,
A:\Indus\Contour\IndusFont1840Out5\04001009.bmp,8,10,1,12,7,12,3,10,
A:\Indus\Contour\IndusFont1840Out5\04001010.bmp,8,8,1,7,7,12,4,10,
A:\Indus\Contour\IndusFont1840Out5\04001011.bmp,9,12,5,12,7,12,2,12,
A:\Indus\Contour\IndusFont1840Out5\04001012.bmp,8,12,1,12,7,12,2,12,
A:\Indus\Contour\IndusFont1840Out5\04001013.bmp,9,12,1,8,8,14,2,14,
A:\Indus\Contour\IndusFont1840Out5\04001014.bmp,8,12,1,8,8,12,2,12,
A:\Indus\Contour\IndusFont1840Out5\04001015.bmp,9,12,1,8,15,14,2,12,
A:\Indus\Contour\IndusFont1840Out5\04002000.bmp,7,6,1,6,7,14,2,14,
A:\Indus\Contour\IndusFont1840Out5\04002001.bmp,8,8,1,8,8,16,2,16,
A:\Indus\Contour\IndusFont1840Out5\04002002.bmp,6,6,1,8,8,12,2,16,
A:\Indus\Contour\IndusFont1840Out5\04002003.bmp,7,6,1,8,7,10,2,16,
A:\Indus\Contour\IndusFont1840Out5\04002004.bmp,7,12,1,10,6,10,6,6,
A:\Indus\Contour\IndusFont1840Out5\04002005.bmp,9,6,1,10,6,14,2,12,
A:\Indus\Contour\IndusFont1840Out5\04002006.bmp,6,8,1,8,7,14,2,12,
A:\Indus\Contour\IndusFont1840Out5\04002007.bmp,7,6,1,6,7,12,2,12,
A:\Indus\Contour\IndusFont1840Out5\04002008.bmp,7,4,1,8,8,12,2,12,
A:\Indus\Contour\IndusFont1840Out5\04002009.bmp,7,6,1,8,7,14,2,14,
A:\Indus\Contour\IndusFont1840Out5\04002010.bmp,5,8,2,4,7,12,2,12,
A:\Indus\Contour\IndusFont1840Out5\04002011.bmp,5,2,1,4,4,12,2,12,
A:\Indus\Contour\IndusFont1840Out5\04002012.bmp,6,4,1,6,6,14,2,14,
A:\Indus\Contour\IndusFont1840Out5\04002013.bmp,4,2,5,2,3,16,10,16,
A:\Indus\Contour\IndusFont1840Out5\04002014.bmp,7,2,5,4,6,14,8,14,
A:\Indus\Contour\IndusFont1840Out5\04002015.bmp,7,6,1,6,6,14,6,14,
A:\Indus\Contour\IndusFont1840Out5\04003000.bmp,7,6,1,6,6,16,2,12,
A:\Indus\Contour\IndusFont1840Out5\04003001.bmp,8,4,1,6,7,14,2,16,
A:\Indus\Contour\IndusFont1840Out5\04003002.bmp,6,2,1,2,5,10,9,18,
A:\Indus\Contour\IndusFont1840Out5\04003003.bmp,5,2,1,2,4,14,9,16,
A:\Indus\Contour\IndusFont1840Out5\04003004.bmp,9,2,1,2,8,16,17,18,
A:\Indus\Contour\IndusFont1840Out5\04003005.bmp,4,4,1,2,4,13,2,18,
A:\Indus\Contour\IndusFont1840Out5\04003006.bmp,3,6,3,6,2,14,10,20,
A:\Indus\Contour\IndusFont1840Out5\04003007.bmp,8,4,4,10,8,12,7,12,
A:\Indus\Contour\IndusFont1840Out5\04003008.bmp,2,8,6,10,1,16,4,16,
A:\Indus\Contour\IndusFont1840Out5\04003009.bmp,4,6,4,4,4,16,2,12,
A:\Indus\Contour\IndusFont1840Out5\04003010.bmp,5,2,1,2,4,16,2,18,
A:\Indus\Contour\IndusFont1840Out5\04003011.bmp,6,10,2,12,8,12,7,10,
A:\Indus\Contour\IndusFont1840Out5\04003012.bmp,5,2,4,2,5,14,2,18,
A:\Indus\Contour\IndusFont1840Out5\04003013.bmp,5,4,1,4,4,13,2,18,
A:\Indus\Contour\IndusFont1840Out5\04003014.bmp,10,8,1,8,9,10,2,10,
A:\Indus\Contour\IndusFont1840Out5\04003015.bmp,5,6,1,6,4,16,2,18,
A:\Indus\Contour\IndusFont1840Out5\05000000.bmp,6,2,1,2,9,10,4,8,
A:\Indus\Contour\IndusFont1840Out5\05000001.bmp,9,2,1,2,4,10,7,16,
A:\Indus\Contour\IndusFont1840Out5\05000002.bmp,5,4,1,2,9,12,2,14,
A:\Indus\Contour\IndusFont1840Out5\05000003.bmp,5,4,3,2,4,12,2,14,
A:\Indus\Contour\IndusFont1840Out5\05000004.bmp,5,4,1,2,4,12,2,14,
A:\Indus\Contour\IndusFont1840Out5\05000005.bmp,6,4,1,6,6,12,6,12,
A:\Indus\Contour\IndusFont1840Out5\05000006.bmp,5,2,1,6,5,12,2,14,
A:\Indus\Contour\IndusFont1840Out5\05000007.bmp,6,2,1,2,5,10,2,16,
A:\Indus\Contour\IndusFont1840Out5\05000008.bmp,2,2,1,2,2,10,2,8,
A:\Indus\Contour\IndusFont1840Out5\05000009.bmp,4,6,6,2,3,8,2,8,
A:\Indus\Contour\IndusFont1840Out5\05000010.bmp,4,2,1,2,3,8,2,12,
A:\Indus\Contour\IndusFont1840Out5\05000011.bmp,4,2,1,2,4,10,2,14,
A:\Indus\Contour\IndusFont1840Out5\05000012.bmp,3,2,1,2,2,8,2,14,
A:\Indus\Contour\IndusFont1840Out5\05000013.bmp,3,2,5,4,4,10,2,12,
A:\Indus\Contour\IndusFont1840Out5\05000014.bmp,7,2,6,10,3,8,3,12,
A:\Indus\Contour\IndusFont1840Out5\05000015.bmp,4,2,1,7,3,10,2,12,
A:\Indus\Contour\IndusFont1840Out5\05001000.bmp,5,4,3,4,4,8,2,14,
A:\Indus\Contour\IndusFont1840Out5\05001001.bmp,4,4,3,10,4,12,2,12,
A:\Indus\Contour\IndusFont1840Out5\05001002.bmp,3,2,1,4,2,8,2,12,
A:\Indus\Contour\IndusFont1840Out5\05001003.bmp,5,4,2,4,4,8,3,10,
A:\Indus\Contour\IndusFont1840Out5\05001004.bmp,6,2,1,6,5,14,4,14,
A:\Indus\Contour\IndusFont1840Out5\05001005.bmp,7,4,3,6,8,14,3,16,
A:\Indus\Contour\IndusFont1840Out5\05001006.bmp,7,8,1,12,7,10,2,14,
A:\Indus\Contour\IndusFont1840Out5\05001007.bmp,10,10,1,12,8,14,2,14,
A:\Indus\Contour\IndusFont1840Out5\05001008.bmp,8,10,1,12,7,14,2,12,
A:\Indus\Contour\IndusFont1840Out5\05001009.bmp,8,4,5,11,9,14,3,14,
A:\Indus\Contour\IndusFont1840Out5\05001010.bmp,8,6,1,10,7,14,2,12,
A:\Indus\Contour\IndusFont1840Out5\05001011.bmp,8,8,3,10,12,14,2,12,
A:\Indus\Contour\IndusFont1840Out5\05001012.bmp,4,4,2,4,3,6,3,6,
A:\Indus\Contour\IndusFont1840Out5\05001013.bmp,6,4,2,8,5,10,3,6,
A:\Indus\Contour\IndusFont1840Out5\05001014.bmp,6,8,2,8,5,10,3,6,
A:\Indus\Contour\IndusFont1840Out5\05001015.bmp,7,8,3,10,6,12,4,8,
A:\Indus\Contour\IndusFont1840Out5\05002000.bmp,7,8,1,10,6,12,2,10,
A:\Indus\Contour\IndusFont1840Out5\05002001.bmp,9,10,1,12,7,14,2,12,
